Player1,Player2,Shared Seasons
Clayton Kershaw,Freddie Freeman,1
Clayton Kershaw,Gavin Lux,1
Clayton Kershaw,Gavin Stone,1
Clayton Kershaw,Gus Varland,1
Clayton Kershaw,Hunter Feduccia,1
Clayton Kershaw,J.P. Feyereisen,1
Clayton Kershaw,Jack Flaherty,1
Clayton Kershaw,James Outman ,1
Clayton Kershaw,James Paxton ,1
Clayton Kershaw,Jason Heyward,1
Clayton Kershaw,Joe Kelly,1
Clayton Kershaw,Justin Wrobleski ,1
Clayton Kershaw,Kevin Kiermaier,1
Clayton Kershaw,Kike Hernandez ,1
Clayton Kershaw,Kyle Hurt,1
Clayton Kershaw,Landon Knack ,1
Clayton Kershaw,Max Muncy,1
Clayton Kershaw,Michael Grove,1
Clayton Kershaw,Michael Kopech ,1
Clayton Kershaw,Michael Petersen ,1
Clayton Kershaw,Miguel Rojas ,1
Clayton Kershaw,Miguel Vargas,1
Clayton Kershaw,Mookie Betts ,1
Clayton Kershaw,Nabil Crismatt ,1
Clayton Kershaw,Nick Ahmed ,1
Clayton Kershaw,Nick Ramirez ,1
Clayton Kershaw,Ricky Vanasco,1
Clayton Kershaw,River Ryan ,1
Clayton Kershaw,Ryan Brasier ,1
Clayton Kershaw,Ryan Yarbrough ,1
Clayton Kershaw,Shohei Ohtani,1
Clayton Kershaw,Taylor Trammell,1
Clayton Kershaw,Teoscar Hernandez,1
Clayton Kershaw,Tommy Edman,1
Clayton Kershaw,Tyler Glasnow,1
Clayton Kershaw,Walker Buehler ,1
Clayton Kershaw,Will Smith ,1
Clayton Kershaw,Yohan Ramirez,1
Clayton Kershaw,Yoshinobu Yamamoto ,1
Clayton Kershaw,Zach Logue ,1
Cody Bellinger ,Corey Seager ,1
Cody Bellinger ,Daniel Corcino ,1
Cody Bellinger ,Daniel Hudson,1
Cody Bellinger ,David Freese ,1
Cody Bellinger ,Dennis Santana ,1
Cody Bellinger ,Dylan Floro,1
Cody Bellinger ,Edward Paredes ,1
Cody Bellinger ,Erik Goeddel ,1
Cody Bellinger ,Hyun Jin Ryu ,1
Cody Bellinger ,JT Chargois,1
Cody Bellinger ,Joc Pederson ,1
Cody Bellinger ,John Axford,1
Cody Bellinger ,Josh Fields,1
Cody Bellinger ,Julio Urias,1
Cody Bellinger ,Justin Turner,1
Cody Bellinger ,Kenley Jansen,1
Cody Bellinger ,Kenta Maeda,1
Cody Bellinger ,Kike Hernandez ,1
Cody Bellinger ,Kyle Farmer,1
Cody Bellinger ,Logan Forsythe ,1
Cody Bellinger ,Manny Machado,1
Cody Bellinger ,Matt Kemp,1
Cody Bellinger ,Max Muncy,1
Cody Bellinger ,Pat Venditte ,1
Cody Bellinger ,Pedro Baez ,1
Cody Bellinger ,Rich Hill,1
Cody Bellinger ,Rocky Gale ,1
Cody Bellinger ,Ross Stripling ,1
Cody Bellinger ,Ryan Madson,1
Cody Bellinger ,Scott Alexander,1
Cody Bellinger ,Tim Locastro ,1
Cody Bellinger ,Tony Cingrani,1
Cody Bellinger ,Walker Buehler ,1
Cody Bellinger ,Wilmer Font,1
Cody Bellinger ,Yasiel Puig,1
Cody Bellinger ,Yasmani Grandal,1
Cody Bellinger ,Yimi Garcia,1
Cody Bellinger ,Zac Rosscup,1
Cody Bellinger ,Zach Neal,1
Cody Bellinger,Corey Seager,1
Cody Bellinger,Dennis Santana,1
Cody Bellinger,Dustin May,1
Cody Bellinger,Dylan Floro ,1
Cody Bellinger,Edwin Rios,1
Cody Bellinger,Gavin Lux ,1
Cody Bellinger,Jake McGee,1
Cody Bellinger,Joc Pederson,1
Cody Bellinger,Joe Kelly ,1
Cody Bellinger,Josh Sborz,1
Cody Bellinger,Julio Urias ,1
Cody Bellinger,Justin Turner ,1
Cody Bellinger,Keibert Ruiz,1
Cody Bellinger,Kenley Jansen ,1
Cody Bellinger,Kike Hernandez,1
Cody Bellinger,Matt Beaty,1
Cody Bellinger,Max Muncy ,1
Cody Bellinger,Mitch White ,1
Cody Bellinger,Mookie Betts,1
Cody Bellinger,Pedro Baez,1
Cody Bellinger,Ross Stripling,1
Cody Bellinger,Scott Alexander ,1
Cody Bellinger,Terrance Gore ,1
Cody Bellinger,Tony Gonsolin ,1
Cody Bellinger,Victor Gonzalez ,1
Cody Bellinger,Walker Buehler,1
Cody Bellinger,Will Smith,1
Cody Bellinger,Zach McKinstry,1
Cody Bellinger ,Corey Seager ,1
Cody Bellinger ,David Freese ,1
Cody Bellinger ,Dennis Santana ,1
Cody Bellinger ,Dustin May ,1
Cody Bellinger ,Dylan Floro,1
Cody Bellinger ,Edwin Rios ,1
Cody Bellinger ,Gavin Lux,1
Cody Bellinger ,Hyun Jin Ryu ,1
Cody Bellinger ,JT Chargois,1
Cody Bellinger ,Jaime Schultz,1
Cody Bellinger ,Jedd Gyorko,1
Cody Bellinger ,Joc Pederson ,1
Cody Bellinger ,Joe Kelly,1
Cody Bellinger ,Josh Sborz ,1
Cody Bellinger ,Julio Urias,1
Cody Bellinger ,Justin Turner,1
Cody Bellinger ,Kenley Jansen,1
Cody Bellinger ,Kenta Maeda,1
Cody Bellinger ,Kike Hernandez ,1
Cody Bellinger ,Kristopher Negron,1
Cody Bellinger ,Kyle Garlick ,1
Cody Bellinger ,Matt Beaty ,1
Cody Bellinger ,Max Muncy,1
Cody Bellinger ,Pedro Baez ,1
Cody Bellinger ,Rich Hill,1
Cody Bellinger ,Rocky Gale ,1
Cody Bellinger ,Ross Stripling ,1
Cody Bellinger ,Russell Martin ,1
Cody Bellinger ,Scott Alexander,1
Cody Bellinger ,Tony Gonsolin,1
Cody Bellinger ,Travis dArnaud ,1
Cody Bellinger ,Tyler White,1
Cody Bellinger ,Walker Buehler ,1
Cody Bellinger ,Will Smith ,1
Cody Bellinger ,Yimi Garcia,1
Cody Bellinger ,Zac Rosscup,1
Cody Bellinger,Conner Greene ,1
Cody Bellinger,Corey Knebel,1
Cody Bellinger,Craig Kimbrel ,1
Cody Bellinger,Curtis Granderson ,1
Cody Bellinger,DJ Peters ,1
Cody Bellinger,Daniel Hudson ,1
Cody Bellinger,Darien Nunez,1
Cody Bellinger,Dennis Santana,1
Cody Bellinger,Eddy Alvarez,1
Cody Bellinger,Edward Paredes,1
Cody Bellinger,Edwin Uceta ,1
Cody Bellinger,Fabio Castillo,1
Cody Bellinger,Franklin Gutierrez,1
Cody Bellinger,Freddie Freeman ,1
Cody Bellinger,Grant Dayton,1
Cody Bellinger,Hanser Alberto,1
Cody Bellinger,Heath Hembree ,1
Cody Bellinger,Hyun Jin Ryu,1
Cody Bellinger,Jake Lamb ,1
Cody Bellinger,James Outman,1
Cody Bellinger,James Sherfy,1
Cody Bellinger,Jimmy Nelson,1
Cody Bellinger,Joc Pederson,1
Cody Bellinger,Joe Kelly ,1
Cody Bellinger,Joey Gallo,1
Cody Bellinger,Josh Fields ,1
Cody Bellinger,Josh Ravin,1
Cody Bellinger,Josiah Gray ,1
Cody Bellinger,Keibert Ruiz,1
Cody Bellinger,Kenta Maeda ,1
Cody Bellinger,Kevin Pillar,1
Cody Bellinger,Kevin Quackenbush ,1
Cody Bellinger,Kike Hernandez,1
Cody Bellinger,Kyle Farmer ,1
Cody Bellinger,Logan Forsythe,1
Cody Bellinger,Luis Avilan ,1
Cody Bellinger,Luke Raley,1
Cody Bellinger,Matt Beaty,1
Cody Bellinger,Max Scherzer,1
Cody Bellinger,Michael Grove ,1
Cody Bellinger,Miguel Vargas ,1
Cody Bellinger,Mike Freeman,1
Cody Bellinger,Mike Kickham,1
Cody Bellinger,Nate Jones,1
Cody Bellinger,Neftali Feliz ,1
Cody Bellinger,OKoyea Dickson,1
Cody Bellinger,Pedro Baez,1
Cody Bellinger,Reyes Moronta ,1
Cody Bellinger,Rich Hill ,1
Cody Bellinger,Rob Segedin ,1
Cody Bellinger,Robbie Erlin,1
Cody Bellinger,Ross Stripling,1
Cody Bellinger,Ryan Pepiot ,1
Cody Bellinger,Scott Alexander ,1
Cody Bellinger,Scott Van Slyke ,1
Cody Bellinger,Sergio Romo ,1
Cody Bellinger,Sheldon Neuse ,1
Cody Bellinger,Steven Souza Jr.,1
Cody Bellinger,Tim Locastro,1
Cody Bellinger,Tommy Kahnle,1
Cody Bellinger,Tony Cingrani ,1
Cody Bellinger,Tony Watson ,1
Cody Bellinger,Tony Wolters,1
Cody Bellinger,Trevor Bauer,1
Cody Bellinger,Tyler Anderson,1
Cody Bellinger,Victor Gonzalez ,1
Cody Bellinger,Wilmer Font ,1
Cody Bellinger,Yasiel Puig ,1
Cody Bellinger,Yasmani Grandal ,1
Cody Bellinger,Yefry Ramirez ,1
Cody Bellinger,Yency Almonte ,1
Cody Bellinger,Yoshi Tsutsugo,1
Cody Bellinger,Yu Darvish,1
Cody Bellinger,Zach Reks ,1
Conner Greene ,Corey Knebel,1
Conner Greene ,Corey Seager,1
Conner Greene ,DJ Peters ,1
Conner Greene ,Darien Nunez,1
Conner Greene ,David Price ,1
Conner Greene ,Dennis Santana,1
Conner Greene ,Dustin May,1
Conner Greene ,Edwin Rios,1
Conner Greene ,Edwin Uceta ,1
Conner Greene ,Evan Phillips ,1
Conner Greene ,Garrett Cleavinger,1
Conner Greene ,Gavin Lux ,1
Conner Greene ,Jake Reed ,1
Conner Greene ,James Sherfy,1
Conner Greene ,Jimmy Nelson,1
Conner Greene ,Joe Kelly ,1
Conner Greene ,Josiah Gray ,1
Conner Greene ,Julio Urias ,1
Conner Greene ,Justin Bruihl ,1
Conner Greene ,Justin Turner ,1
Conner Greene ,Keibert Ruiz,1
Conner Greene ,Kenley Jansen ,1
Conner Greene ,Kevin Quackenbush ,1
Conner Greene ,Luke Raley,1
Conner Greene ,Matt Beaty,1
Conner Greene ,Max Muncy ,1
Conner Greene ,Max Scherzer,1
Conner Greene ,Mike Kickham,1
Conner Greene ,Mitch White ,1
Conner Greene ,Mookie Betts,1
Conner Greene ,Nate Jones,1
Conner Greene ,Neftali Feliz ,1
Conner Greene ,Phil Bickford ,1
Conner Greene ,Scott Alexander ,1
Conner Greene ,Shane Greene,1
Conner Greene ,Sheldon Neuse ,1
Conner Greene ,Steven Souza Jr.,1
Conner Greene ,Tony Gonsolin ,1
Conner Greene ,Trea Turner ,1
Conner Greene ,Trevor Bauer,1
Conner Greene ,Victor Gonzalez ,1
Conner Greene ,Walker Buehler,1
Conner Greene ,Will Smith,1
Conner Greene ,Yefry Ramirez ,1
Conner Greene ,Yoshi Tsutsugo,1
Conner Greene ,Zach McKinstry,1
Conner Greene ,Zach Reks ,1
Connor Brogdon ,Daniel Hudson,1
Connor Brogdon ,Dinelson Lamet ,1
Connor Brogdon ,Edgardo Henriquez,1
Connor Brogdon ,Eduardo Salazar,1
Connor Brogdon ,Elieser Hernandez,1
Connor Brogdon ,Evan Phillips,1
Connor Brogdon ,Freddie Freeman,1
Connor Brogdon ,Gavin Lux,1
Connor Brogdon ,Gavin Stone,1
Connor Brogdon ,Gus Varland,1
Connor Brogdon ,Hunter Feduccia,1
Connor Brogdon ,J.P. Feyereisen,1
Connor Brogdon ,Jack Flaherty,1
Connor Brogdon ,James Outman ,1
Connor Brogdon ,James Paxton ,1
Connor Brogdon ,Jason Heyward,1
Connor Brogdon ,Joe Kelly,1
Connor Brogdon ,Justin Wrobleski ,1
Connor Brogdon ,Kevin Kiermaier,1
Connor Brogdon ,Kike Hernandez ,1
Connor Brogdon ,Kyle Hurt,1
Connor Brogdon ,Landon Knack ,1
Connor Brogdon ,Max Muncy,1
Connor Brogdon ,Michael Grove,1
Connor Brogdon ,Michael Kopech ,1
Connor Brogdon ,Michael Petersen ,1
Connor Brogdon ,Miguel Rojas ,1
Connor Brogdon ,Miguel Vargas,1
Connor Brogdon ,Mookie Betts ,1
Connor Brogdon ,Nabil Crismatt ,1
Connor Brogdon ,Nick Ahmed ,1
Connor Brogdon ,Nick Ramirez ,1
Connor Brogdon ,Ricky Vanasco,1
Connor Brogdon ,River Ryan ,1
Connor Brogdon ,Ryan Brasier ,1
Connor Brogdon ,Ryan Yarbrough ,1
Connor Brogdon ,Shohei Ohtani,1
Connor Brogdon ,Taylor Trammell,1
Connor Brogdon ,Teoscar Hernandez,1
Connor Brogdon ,Tommy Edman,1
Connor Brogdon ,Tyler Glasnow,1
Connor Brogdon ,Walker Buehler ,1
Connor Brogdon ,Will Smith ,1
Connor Brogdon ,Yohan Ramirez,1
Connor Brogdon ,Yoshinobu Yamamoto ,1
Connor Brogdon ,Zach Logue ,1
Corey Knebel,Corey Seager,1
Corey Knebel,DJ Peters ,1
Corey Knebel,Darien Nunez,1
Corey Knebel,David Price ,1
Corey Knebel,Dennis Santana,1
Corey Knebel,Dustin May,1
Corey Knebel,Edwin Rios,1
Corey Knebel,Edwin Uceta ,1
Corey Knebel,Evan Phillips ,1
Corey Knebel,Garrett Cleavinger,1
Corey Knebel,Gavin Lux ,1
Corey Knebel,Jake Reed ,1
Corey Knebel,James Sherfy,1
Corey Knebel,Jimmy Nelson,1
Corey Knebel,Joe Kelly ,1
Corey Knebel,Josiah Gray ,1
Corey Knebel,Julio Urias ,1
Corey Knebel,Justin Bruihl ,1
Corey Knebel,Justin Turner ,1
Corey Knebel,Keibert Ruiz,1
Corey Knebel,Kenley Jansen ,1
Corey Knebel,Kevin Quackenbush ,1
Corey Knebel,Luke Raley,1
Corey Knebel,Matt Beaty,1
Corey Knebel,Max Muncy ,1
Corey Knebel,Max Scherzer,1
Corey Knebel,Mike Kickham,1
Corey Knebel,Mitch White ,1
Corey Knebel,Mookie Betts,1
Corey Knebel,Nate Jones,1
Corey Knebel,Neftali Feliz ,1
Corey Knebel,Phil Bickford ,1
Corey Knebel,Scott Alexander ,1
Corey Knebel,Shane Greene,1
Corey Knebel,Sheldon Neuse ,1
Corey Knebel,Steven Souza Jr.,1
Corey Knebel,Tony Gonsolin ,1
Corey Knebel,Trea Turner ,1
Corey Knebel,Trevor Bauer,1
Corey Knebel,Victor Gonzalez ,1
Corey Knebel,Walker Buehler,1
Corey Knebel,Will Smith,1
Corey Knebel,Yefry Ramirez ,1
Corey Knebel,Yoshi Tsutsugo,1
Corey Knebel,Zach McKinstry,1
Corey Knebel,Zach Reks ,1
Corey Seager ,Daniel Corcino ,1
Corey Seager ,Daniel Hudson,1
Corey Seager ,David Freese ,1
Corey Seager ,Dennis Santana ,1
Corey Seager ,Dylan Floro,1
Corey Seager ,Edward Paredes ,1
Corey Seager ,Erik Goeddel ,1
Corey Seager ,Hyun Jin Ryu ,1
Corey Seager ,JT Chargois,1
Corey Seager ,Joc Pederson ,1
Corey Seager ,John Axford,1
Corey Seager ,Josh Fields,1
Corey Seager ,Julio Urias,1
Corey Seager ,Justin Turner,1
Corey Seager ,Kenley Jansen,1
Corey Seager ,Kenta Maeda,1
Corey Seager ,Kike Hernandez ,1
Corey Seager ,Kyle Farmer,1
Corey Seager ,Logan Forsythe ,1
Corey Seager ,Manny Machado,1
Corey Seager ,Matt Kemp,1
Corey Seager ,Max Muncy,1
Corey Seager ,Pat Venditte ,1
Corey Seager ,Pedro Baez ,1
Corey Seager ,Rich Hill,1
Corey Seager ,Rocky Gale ,1
Corey Seager ,Ross Stripling ,1
Corey Seager ,Ryan Madson,1
Corey Seager ,Scott Alexander,1
Corey Seager ,Tim Locastro ,1
Corey Seager ,Tony Cingrani,1
Corey Seager ,Walker Buehler ,1
Corey Seager ,Wilmer Font,1
Corey Seager ,Yasiel Puig,1
Corey Seager ,Yasmani Grandal,1
Corey Seager ,Yimi Garcia,1
Corey Seager ,Zac Rosscup,1
Corey Seager ,Zach Neal,1
Corey Seager,Danny Coulombe,1
Corey Seager,Darwin Barney ,1
Corey Seager,David Huff,1
Corey Seager,Dennis Santana,1
Corey Seager,Dustin May,1
Corey Seager,Dylan Floro ,1
Corey Seager,Edwin Rios,1
Corey Seager,Eric Surkamp,1
Corey Seager,Gavin Lux ,1
Corey Seager,Howie Kendrick,1
Corey Seager,Ian Thomas,1
Corey Seager,J.P. Howell ,1
Corey Seager,Jake McGee,1
Corey Seager,Jim Johnson ,1
Corey Seager,Jimmy Rollins ,1
Corey Seager,Joe Kelly ,1
Corey Seager,Joe Wieland ,1
Corey Seager,Joel Peralta,1
Corey Seager,Jose Peraza ,1
Corey Seager,Josh Ravin,1
Corey Seager,Josh Sborz,1
Corey Seager,Juan Nicasio,1
Corey Seager,Juan Uribe,1
Corey Seager,Julio Urias ,1
Corey Seager,Justin Ruggiano ,1
Corey Seager,Keibert Ruiz,1
Corey Seager,Luis Avilan ,1
Corey Seager,Mat Latos ,1
Corey Seager,Matt Beaty,1
Corey Seager,Matt West ,1
Corey Seager,Max Muncy ,1
Corey Seager,Mike Bolsinger,1
Corey Seager,Mitch White ,1
Corey Seager,Mookie Betts,1
Corey Seager,Paco Rodriguez,1
Corey Seager,Ronald Torreyes ,1
Corey Seager,Ross Stripling,1
Corey Seager,Scott Alexander ,1
Corey Seager,Scott Baker ,1
Corey Seager,Scott Schebler,1
Corey Seager,Scott Van Slyke ,1
Corey Seager,Sergio Santos ,1
Corey Seager,Terrance Gore ,1
Corey Seager,Tony Gonsolin ,1
Corey Seager,Victor Gonzalez ,1
Corey Seager,Walker Buehler,1
Corey Seager,Will Smith,1
Corey Seager,Yasiel Puig ,1
Corey Seager,Yasmani Grandal ,1
Corey Seager,Yimi Garcia ,1
Corey Seager,Zach Lee,1
Corey Seager,Zach McKinstry,1
Corey Seager,Zack Greinke,1
Corey Seager ,David Freese ,1
Corey Seager ,Dennis Santana ,1
Corey Seager ,Dustin May ,1
Corey Seager ,Dylan Floro,1
Corey Seager ,Edwin Rios ,1
Corey Seager ,Gavin Lux,1
Corey Seager ,Grant Dayton ,1
Corey Seager ,Howie Kendrick ,1
Corey Seager ,J.P. Howell,1
Corey Seager ,JT Chargois,1
Corey Seager ,Jaime Schultz,1
Corey Seager ,Jedd Gyorko,1
Corey Seager ,Jesse Chavez ,1
Corey Seager ,Joe Blanton,1
Corey Seager ,Joe Kelly,1
Corey Seager ,Jose De Leon ,1
Corey Seager ,Josh Fields,1
Corey Seager ,Josh Ravin ,1
Corey Seager ,Josh Reddick ,1
Corey Seager ,Josh Sborz ,1
Corey Seager ,Kristopher Negron,1
Corey Seager ,Kyle Garlick ,1
Corey Seager ,Louis Coleman,1
Corey Seager ,Luis Avilan,1
Corey Seager ,Matt Beaty ,1
Corey Seager ,Max Muncy,1
Corey Seager ,Micah Johnson,1
Corey Seager ,Mike Bolsinger ,1
Corey Seager ,Nick Tepesch ,1
Corey Seager ,Rob Segedin,1
Corey Seager ,Rocky Gale ,1
Corey Seager ,Russell Martin ,1
Corey Seager ,Scott Alexander,1
Corey Seager ,Scott Kazmir ,1
Corey Seager ,Scott Van Slyke,1
Corey Seager ,Tony Gonsolin,1
Corey Seager ,Travis dArnaud ,1
Corey Seager ,Trayce Thompson,1
Corey Seager ,Tyler White,1
Corey Seager ,Walker Buehler ,1
Corey Seager ,Will Smith ,1
Corey Seager ,Will Venable ,1
Corey Seager ,Yasiel Puig,1
Corey Seager ,Yasmani Grandal,1
Corey Seager ,Zac Rosscup,1
Corey Seager ,Zach Walters ,1
Corey Seager,Curtis Granderson ,1
Corey Seager,DJ Peters ,1
Corey Seager,Darien Nunez,1
Corey Seager,David Price ,1
Corey Seager,Dennis Santana,1
Corey Seager,Dustin May,1
Corey Seager,Edward Paredes,1
Corey Seager,Edwin Rios,1
Corey Seager,Edwin Uceta ,1
Corey Seager,Evan Phillips ,1
Corey Seager,Fabio Castillo,1
Corey Seager,Franklin Gutierrez,1
Corey Seager,Garrett Cleavinger,1
Corey Seager,Gavin Lux ,1
Corey Seager,Grant Dayton,1
Corey Seager,Hyun Jin Ryu,1
Corey Seager,Jake Reed ,1
Corey Seager,James Sherfy,1
Corey Seager,Jimmy Nelson,1
Corey Seager,Joc Pederson,1
Corey Seager,Joe Kelly ,1
Corey Seager,Josh Fields ,1
Corey Seager,Josh Ravin,1
Corey Seager,Josiah Gray ,1
Corey Seager,Justin Bruihl ,1
Corey Seager,Keibert Ruiz,1
Corey Seager,Kenta Maeda ,1
Corey Seager,Kevin Quackenbush ,1
Corey Seager,Kike Hernandez,1
Corey Seager,Kyle Farmer ,1
Corey Seager,Logan Forsythe,1
Corey Seager,Luis Avilan ,1
Corey Seager,Luke Raley,1
Corey Seager,Matt Beaty,1
Corey Seager,Max Muncy ,1
Corey Seager,Max Scherzer,1
Corey Seager,Mike Freeman,1
Corey Seager,Mike Kickham,1
Corey Seager,Mitch White ,1
Corey Seager,Mookie Betts,1
Corey Seager,Nate Jones,1
Corey Seager,Neftali Feliz ,1
Corey Seager,OKoyea Dickson,1
Corey Seager,Pedro Baez,1
Corey Seager,Phil Bickford ,1
Corey Seager,Rich Hill ,1
Corey Seager,Rob Segedin ,1
Corey Seager,Ross Stripling,1
Corey Seager,Scott Alexander ,1
Corey Seager,Scott Van Slyke ,1
Corey Seager,Sergio Romo ,1
Corey Seager,Shane Greene,1
Corey Seager,Sheldon Neuse ,1
Corey Seager,Steven Souza Jr.,1
Corey Seager,Tim Locastro,1
Corey Seager,Tony Cingrani ,1
Corey Seager,Tony Gonsolin ,1
Corey Seager,Tony Watson ,1
Corey Seager,Trayce Thompson ,1
Corey Seager,Trea Turner ,1
Corey Seager,Trevor Bauer,1
Corey Seager,Victor Gonzalez ,1
Corey Seager,Will Smith,1
Corey Seager,Wilmer Font ,1
Corey Seager,Yasiel Puig ,1
Corey Seager,Yasmani Grandal ,1
Corey Seager,Yefry Ramirez ,1
Corey Seager,Yoshi Tsutsugo,1
Corey Seager,Yu Darvish,1
Corey Seager,Zach McKinstry,1
Corey Seager,Zach Reks ,1
Craig Kimbrel ,Daniel Hudson ,1
Craig Kimbrel ,David Price ,1
Craig Kimbrel ,Dustin May,1
Craig Kimbrel ,Eddy Alvarez,1
Craig Kimbrel ,Edwin Rios,1
Craig Kimbrel ,Evan Phillips ,1
Craig Kimbrel ,Freddie Freeman ,1
Craig Kimbrel ,Garrett Cleavinger,1
Craig Kimbrel ,Gavin Lux ,1
Craig Kimbrel ,Hanser Alberto,1
Craig Kimbrel ,Heath Hembree ,1
Craig Kimbrel ,Jake Lamb ,1
Craig Kimbrel ,Jake Reed ,1
Craig Kimbrel ,James Outman,1
Craig Kimbrel ,Joey Gallo,1
Craig Kimbrel ,Julio Urias ,1
Craig Kimbrel ,Justin Bruihl ,1
Craig Kimbrel ,Justin Turner ,1
Craig Kimbrel ,Kevin Pillar,1
Craig Kimbrel ,Max Muncy ,1
Craig Kimbrel ,Michael Grove ,1
Craig Kimbrel ,Miguel Vargas ,1
Craig Kimbrel ,Mitch White ,1
Craig Kimbrel ,Mookie Betts,1
Craig Kimbrel ,Phil Bickford ,1
Craig Kimbrel ,Reyes Moronta ,1
Craig Kimbrel ,Robbie Erlin,1
Craig Kimbrel ,Ryan Pepiot ,1
Craig Kimbrel ,Shane Greene,1
Craig Kimbrel ,Tommy Kahnle,1
Craig Kimbrel ,Tony Gonsolin ,1
Craig Kimbrel ,Tony Wolters,1
Craig Kimbrel ,Trayce Thompson ,1
Craig Kimbrel ,Trea Turner ,1
Craig Kimbrel ,Tyler Anderson,1
Craig Kimbrel ,Walker Buehler,1
Craig Kimbrel ,Will Smith,1
Craig Kimbrel ,Yency Almonte ,1
Craig Kimbrel ,Zach McKinstry,1
Curtis Granderson ,Edward Paredes,1
Curtis Granderson ,Fabio Castillo,1
Curtis Granderson ,Franklin Gutierrez,1
Curtis Granderson ,Grant Dayton,1
Curtis Granderson ,Hyun Jin Ryu,1
Curtis Granderson ,Joc Pederson,1
Curtis Granderson ,Josh Fields ,1
Curtis Granderson ,Josh Ravin,1
Curtis Granderson ,Julio Urias ,1
Curtis Granderson ,Justin Turner ,1
Curtis Granderson ,Kenley Jansen ,1
Curtis Granderson ,Kenta Maeda ,1
Curtis Granderson ,Kike Hernandez,1
Curtis Granderson ,Kyle Farmer ,1
Curtis Granderson ,Logan Forsythe,1
Curtis Granderson ,Luis Avilan ,1
Curtis Granderson ,Mike Freeman,1
Curtis Granderson ,OKoyea Dickson,1
Curtis Granderson ,Pedro Baez,1
Curtis Granderson ,Rich Hill ,1
Curtis Granderson ,Rob Segedin ,1
Curtis Granderson ,Ross Stripling,1
Curtis Granderson ,Scott Van Slyke ,1
Curtis Granderson ,Sergio Romo ,1
Curtis Granderson ,Tim Locastro,1
Curtis Granderson ,Tony Cingrani ,1
Curtis Granderson ,Tony Watson ,1
Curtis Granderson ,Trayce Thompson ,1
Curtis Granderson ,Walker Buehler,1
Curtis Granderson ,Wilmer Font ,1
Curtis Granderson ,Yasiel Puig ,1
Curtis Granderson ,Yasmani Grandal ,1
Curtis Granderson ,Yu Darvish,1
DJ Peters ,Darien Nunez,1
DJ Peters ,David Price ,1
DJ Peters ,Dennis Santana,1
DJ Peters ,Dustin May,1
DJ Peters ,Edwin Rios,1
DJ Peters ,Edwin Uceta ,1
DJ Peters ,Evan Phillips ,1
DJ Peters ,Garrett Cleavinger,1
DJ Peters ,Gavin Lux ,1
DJ Peters ,Jake Reed ,1
DJ Peters ,James Sherfy,1
DJ Peters ,Jimmy Nelson,1
DJ Peters ,Joe Kelly ,1
DJ Peters ,Josiah Gray ,1
DJ Peters ,Julio Urias ,1
DJ Peters ,Justin Bruihl ,1
DJ Peters ,Justin Turner ,1
DJ Peters ,Keibert Ruiz,1
DJ Peters ,Kenley Jansen ,1
DJ Peters ,Kevin Quackenbush ,1
DJ Peters ,Luke Raley,1
DJ Peters ,Matt Beaty,1
DJ Peters ,Max Muncy ,1
DJ Peters ,Max Scherzer,1
DJ Peters ,Mike Kickham,1
DJ Peters ,Mitch White ,1
DJ Peters ,Mookie Betts,1
DJ Peters ,Nate Jones,1
DJ Peters ,Neftali Feliz ,1
DJ Peters ,Phil Bickford ,1
DJ Peters ,Scott Alexander ,1
DJ Peters ,Shane Greene,1
DJ Peters ,Sheldon Neuse ,1
DJ Peters ,Steven Souza Jr.,1
DJ Peters ,Tony Gonsolin ,1
DJ Peters ,Trea Turner ,1
DJ Peters ,Trevor Bauer,1
DJ Peters ,Victor Gonzalez ,1
DJ Peters ,Walker Buehler,1
DJ Peters ,Will Smith,1
DJ Peters ,Yefry Ramirez ,1
DJ Peters ,Yoshi Tsutsugo,1
DJ Peters ,Zach McKinstry,1
DJ Peters ,Zach Reks ,1
Daniel Corcino ,Daniel Hudson,1
Daniel Corcino ,David Freese ,1
Daniel Corcino ,Dennis Santana ,1
Daniel Corcino ,Dylan Floro,1
Daniel Corcino ,Edward Paredes ,1
Daniel Corcino ,Erik Goeddel ,1
Daniel Corcino ,Hyun Jin Ryu ,1
Daniel Corcino ,JT Chargois,1
Daniel Corcino ,Joc Pederson ,1
Daniel Corcino ,John Axford,1
Daniel Corcino ,Josh Fields,1
Daniel Corcino ,Julio Urias,1
Daniel Corcino ,Justin Turner,1
Daniel Corcino ,Kenley Jansen,1
Daniel Corcino ,Kenta Maeda,1
Daniel Corcino ,Kike Hernandez ,1
Daniel Corcino ,Kyle Farmer,1
Daniel Corcino ,Logan Forsythe ,1
Daniel Corcino ,Manny Machado,1
Daniel Corcino ,Matt Kemp,1
Daniel Corcino ,Max Muncy,1
Daniel Corcino ,Pat Venditte ,1
Daniel Corcino ,Pedro Baez ,1
Daniel Corcino ,Rich Hill,1
Daniel Corcino ,Rocky Gale ,1
Daniel Corcino ,Ross Stripling ,1
Daniel Corcino ,Ryan Madson,1
Daniel Corcino ,Scott Alexander,1
Daniel Corcino ,Tim Locastro ,1
Daniel Corcino ,Tony Cingrani,1
Daniel Corcino ,Walker Buehler ,1
Daniel Corcino ,Wilmer Font,1
Daniel Corcino ,Yasiel Puig,1
Daniel Corcino ,Yasmani Grandal,1
